日期,1点,2点,3点,4点,5点,6点,7点,8点,9点,10点,11点,12点,13点,14点,15点,16点,17点,18点,19点,20点,21点,22点,23点,24点
20200509,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200510,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200511,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200512,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200513,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200514,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200515,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200516,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200517,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200518,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200519,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200520,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200521,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200522,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200523,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200524,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200525,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200526,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200527,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200528,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200529,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200530,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200531,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200601,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200602,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200603,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200604,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200605,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200606,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200607,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200608,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200609,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200610,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200611,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200612,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200613,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200614,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200615,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200616,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200617,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200618,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200619,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200620,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200621,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200622,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200623,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200624,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200625,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200626,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200627,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200628,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200629,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200630,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200701,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200702,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200703,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200704,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200705,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200706,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200707,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200708,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200709,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200710,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200711,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200712,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200713,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200714,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200715,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200716,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200717,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200718,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200719,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200720,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200721,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200722,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200723,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200724,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200725,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200726,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200727,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200728,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200729,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200730,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200731,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200801,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200802,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200803,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200804,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200805,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200806,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200807,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200808,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200809,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200810,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200811,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200812,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200813,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200814,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200815,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200816,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200817,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200818,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200819,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200820,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200821,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200822,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200823,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200824,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200825,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200826,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200827,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200828,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200829,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200830,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200831,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1519.5,1519.5,1390.2,1390.2,864.5,1519.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200901,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200902,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200903,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200904,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200905,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200906,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200907,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200908,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200909,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200910,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200911,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200912,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
20200913,364.8,364.8,364.8,364.8,364.8,364.8,364.8,864.5,864.5,864.5,1390.2,1390.2,1390.2,1390.2,1390.2,864.5,864.5,864.5,1390.2,1390.2,1390.2,864.5,864.5,364.8
