ans_load1,ans_load2,ans_load3,ans_ele,ans_gas,ans_planning
0,0,0,105.1787043,0,0
0,0,0,97.72290598,0,0
0,0,0,77.09016645,0,0
0,0,0,75.34193677,0,0
0,0,0,79.55806246,0,0
0,0,0,74.07958343,0,0
0,0,0,84.95012976,0,0
0,0,0,94.70997931,0,0
0,0,0,49.08506595,34.65700323,0
0,0,0,47.02051612,34.87311238,0
0,0,0,26.57185436,31.29432708,0
0,0,0,20.47778513,48.98930945,0
0,0,0,3.394881117,38.54987958,0
0,0,0,0,38.70041363,0
0,0,0,0,0,0
0,0,0,6.062541136,44.02982485,0
0,0,0,20.65765746,46.96299362,0
0,0,0,33.50709867,44.4012342,0
0,0,0,47.9925811,30.29749953,0
0,0,0,50.96749443,29.59711951,0
0,0,0,93.19187393,40.19525086,0
0,0,0,69.00863861,89.74431608,0
0,0,0,66.61848111,99.02613767,0
0,0,0,59.02778027,91.18734059,0
0,0,0,113.8415965,0,0
0,0,0,91.35507351,0,0
0,0,0,86.79682856,0,0
0,0,0,65.03120147,0,0
0,0,0,82.53179484,0,0
0,0,0,86.97410546,0,0
0,0,0,76.12577702,0,0
0,0,0,68.56619922,0,0
0,0,0,26.13353154,34.37897007,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0.6662061515,0
0,0,0,0,14.74932989,0
0,0,0,7.562706031,42.85390416,0
0,0,0,0,34.10762617,0
0,0,0,0,12.90606691,0
0,0,0,0,18.87354533,0
0,0,0,33.34431904,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,10.08075802,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,5.445364332,0
0,0,0,0,47.13586064,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,69.92594304,0,0
0,0,0,41.56650916,0,0
0,0,0,82.50542567,0,0
0,0,0,62.42019996,0,0
0,0,0,32.73289477,0,0
0,0,0,0,0,0
0,0,0,6.471391671,0,0
0,0,0,13.41174869,40.59367072,0
0,0,0,0,2.06672639,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,8.568544672,0
0,0,0,9.183472526,45.2163771,0
0,0,0,43.87617427,32.87599926,0
0,0,0,81.21507958,46.97371332,0
0,0,0,79.07614491,44.58274706,0
0,0,0,27.16648194,103.1491052,0
0,0,0,34.43506569,90.77605945,0
0,0,0,25.6120229,82.91523998,0
0,0,0,59.06791755,0,0
0,0,0,23.95832844,0,0
0,0,0,19.21876492,0,0
0,0,0,4.795387692,0,0
0,0,0,0,0,0
0,0,0,17.46879826,0,0
0,0,0,3.36471296,0,0
0,0,0,56.13096165,0,0
0,0,0,4.009392936,25.4144144,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,13.46242536,0
0,0,0,38.51965233,34.3292874,0
0,0,0,49.94873447,35.80085477,0
0,0,0,96.15989459,38.63682252,0
0,0,0,97.515589,48.54197849,0
0,0,0,68.55142333,105.4756545,0
0,0,0,69.91950893,99.95357387,0
0,0,0,68.11624437,87.91847129,0
0,0,0,112.1579023,0,0
0,0,0,94.94151436,0,0
0,0,0,95.23094613,0,0
0,0,0,71.3119579,0,0
0,0,0,73.52898998,0,0
0,0,0,90.44922368,0,0
0,0,0,74.6503045,0,0
0,0,0,88.3373815,0,0
0,0,0,62.528237,26.28278943,0
0,0,0,45.68542226,29.09297034,0
0,0,0,41.00273559,47.29620086,0
0,0,0,12.99040726,36.57673983,0
0,0,0,4.396452489,51.18997747,0
0,0,0,7.749045344,38.37418015,0
0,0,0,7.844713951,33.68425531,0
0,0,0,7.812491547,36.34042243,0
0,0,0,27.67329613,35.96073727,0
0,0,0,48.96362322,33.14412934,0
0,0,0,77.60133844,38.84681456,0
0,0,0,88.66000867,40.68527219,0
0,0,0,88.79083689,48.04652086,0
0,0,0,61.72285874,93.79484104,0
0,0,0,67.7483314,91.54406207,0
0,0,0,68.10256491,87.47231862,0
0,0,0,97.8655933,0,0
0,0,0,100.3060659,0,0
0,0,0,83.28199658,0,0
0,0,0,68.11641065,0,0
0,0,0,78.0383614,0,0
0,0,0,88.86586577,0,0
0,0,0,87.02544009,0,0
0,0,0,100.1683639,0,0
0,0,0,54.09933422,30.39509716,0
0,0,0,44.38869583,31.83774879,0
0,0,0,45.43521312,32.71046961,0
0,0,0,32.49831243,39.79790961,0
0,0,0,16.46677935,48.86440404,0
0,0,0,0,39.05456538,0
0,0,0,0,9.52450446,0
0,0,0,0,4.089753662,0
0,0,0,1.799496325,35.47126484,0
0,0,0,22.51587708,34.26892971,0
0,0,0,22.98489478,38.96025213,0
0,0,0,0,41.11640371,0
0,0,0,0,1.438944135,0
0,0,0,0,16.53321228,0
0,0,0,0,0,0
0,0,0,0,31.8439225,0
0,0,0,55.60294136,0,0
0,0,0,56.5507159,0,0
0,0,0,28.41508623,0,0
0,0,0,47.43607921,0,0
0,0,0,69.67477175,0,0
0,0,0,80.1844418,0,0
0,0,0,58.69103602,0,0
0,0,0,84.39758967,0,0
0,0,0,54.19803375,23.66595573,0
0,0,0,34.97157668,38.93888783,0
0,0,0,35.51318461,35.51513302,0
0,0,0,42.77879695,27.22981461,0
0,0,0,27.26025637,43.62129127,0
0,0,0,10.64147467,39.1376606,0
0,0,0,17.73720193,25.26024333,0
0,0,0,23.40164145,29.32446108,0
0,0,0,16.10995252,43.43807723,0
0,0,0,30.96067753,44.84284945,0
0,0,0,47.5305299,41.93747577,0
0,0,0,75.52511052,39.96317733,0
0,0,0,88.41954694,44.39070274,0
0,0,0,50.52982638,87.86812556,0
0,0,0,53.81680849,89.34474911,0
0,0,0,52.6990169,71.08913018,0
0,0,0,87.93386867,0,0
0,0,0,77.57682761,0,0
0,0,0,64.77421442,0,0
0,0,0,54.92778457,0,0
0,0,0,68.17190431,0,0
0,0,0,35.37355584,0,0
0,0,0,46.99993299,0,0
0,0,0,4.622337227,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,5.31665133,0
0,0,0,38.85989029,44.22967339,0
0,0,0,63.66145028,42.33024768,0
0,0,0,32.69113452,30.77457913,0
0,0,0,3.743069098,85.01882293,0
0,0,0,0,6.238199039,0
0,0,0,0,30.61533515,0
0,0,0,27.43009671,0,0
0,0,0,5.042341537,0,0
0,0,0,7.0256885,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,38.74484791,0
0,0,0,18.75017547,42.30644376,0
0,0,0,45.5250623,42.21345839,0
0,0,0,76.18446132,35.08340431,0
0,0,0,74.70234647,46.59171069,0
0,0,0,99.10614263,33.54253561,0
0,0,0,77.5214852,97.00888247,0
0,0,0,74.41799359,94.40925439,0
0,0,0,53.73267089,96.11083653,0
0,0,0,104.2188185,0,0
0,0,0,99.00734612,0,0
0,0,0,51.71531457,0,0
0,0,0,43.20795144,0,0
0,0,0,46.23068093,0,0
0,0,0,60.76277309,0,0
0,0,0,63.7312854,0,0
0,0,0,78.58806724,0,0
0,0,0,54.08323022,27.38191568,0
0,0,0,38.16220932,41.38174136,0
0,0,0,45.55069806,44.59558177,0
0,0,0,11.06088714,47.3040151,0
0,0,0,0,33.1391265,0
0,0,0,0,23.70475015,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,26.09167075,0
0,0,0,0,16.81403161,0
0,0,0,41.17585597,33.25441924,0
0,0,0,37.28641783,45.38340108,0
0,0,0,67.20703631,35.09459536,0
0,0,0,24.09295662,95.6510869,0
0,0,0,18.95748286,98.82236172,0
0,0,0,0,82.08824558,0
0,0,0,86.17281453,0,0
0,0,0,65.40477678,0,0
0,0,0,74.3182044,0,0
0,0,0,71.10165916,0,0
0,0,0,87.73731354,0,0
0,0,0,66.19072918,0,0
0,0,0,90.37539624,0,0
0,0,0,74.79509892,0,0
0,0,0,52.63846975,39.60500693,0
0,0,0,73.03510309,43.78774645,0
0,0,0,47.32764984,47.46399478,0
0,0,0,46.07824687,42.19064972,0
0,0,0,30.06228904,37.19285094,0
0,0,0,23.57671087,32.11585484,0
0,0,0,7.93491489,40.49033458,0
0,0,0,0,0,0
0,0,0,0,35.15902646,0
0,0,0,4.911700418,39.15526052,0
0,0,0,32.44583892,40.25272383,0
0,0,0,40.92900986,50.09865242,0
0,0,0,67.62535972,35.88837905,0
0,0,0,27.55243562,97.33738742,0
0,0,0,25.94949161,98.99773685,0
0,0,0,0,90.98584196,0
0,0,0,69.15957645,0,0
0,0,0,88.2243912,0,0
0,0,0,75.67886889,0,0
0,0,0,47.08162537,0,0
0,0,0,31.95079932,0,0
0,0,0,27.16910403,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,6.273291213,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,15.30551525,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,17.9521448,0
0,0,0,0.3729637849,38.20956955,0
0,0,0,9.997873391,44.10304531,0
0,0,0,34.58602267,34.2702133,0
0,0,0,0,85.49962016,0
0,0,0,0,99.20858804,0
0,0,0,0,49.72013726,0
0,0,0,36.29831895,0,0
0,0,0,12.75617853,0,0
0,0,0,32.9401701,0,0
0,0,0,37.55841773,0,0
0,0,0,19.50483865,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,10.87374327,0
0,0,0,0,32.11695922,0
0,0,0,9.740107699,40.39858051,0
0,0,0,0,41.93336166,0
0,0,0,0,12.58218436,0
0,0,0,0,0,0
0,0,0,0,33.10727646,0
0,0,0,0.3626587634,61.90524707,0
0,0,0,19.78984957,35.9071858,0
0,0,0,66.24529006,43.13210121,0
0,0,0,75.5055191,34.14119127,0
0,0,0,69.01610189,35.99934911,0
0,0,0,75.26224402,100.0386404,0
0,0,0,63.88111081,101.6779255,0
0,0,0,23.26093163,89.37948305,0
0,0,0,109.1546372,0,0
0,0,0,98.08498986,0,0
0,0,0,81.88651598,0,0
0,0,0,51.69820466,0,0
0,0,0,84.18491452,0,0
0,0,0,89.39967188,0,0
0,0,0,79.46837989,0,0
0,0,0,81.52245936,0,0
0,0,0,61.47376468,37.31868419,0
0,0,0,52.19796137,24.87114946,0
0,0,0,29.31319375,48.05940802,0
0,0,0,32.3139144,37.78688456,0
0,0,0,22.8815705,37.8690246,0
0,0,0,2.948312234,35.06167325,0
0,0,0,4.149675059,36.80586601,0
0,0,0,9.6702677,37.57828874,0
0,0,0,22.92662106,42.53303889,0
0,0,0,41.42979132,46.47325357,0
0,0,0,64.37509737,44.11535994,0
0,0,0,88.72774435,37.681929,0
0,0,0,105.8414485,37.52550791,0
0,0,0,74.97598196,92.38670137,0
0,0,0,63.00731641,92.72558507,0
0,0,0,69.60149607,95.26378265,0
0,0,0,104.6131212,0,0
0,0,0,96.69892231,0,0
0,0,0,91.59350831,0,0
0,0,0,73.55993012,0,0
0,0,0,86.95660511,0,0
0,0,0,81.56839642,0,0
0,0,0,77.2684944,0,0
0,0,0,94.93645309,0,0
0,0,0,59.33944899,24.08927778,0
0,0,0,54.85615848,40.30976169,0
0,0,0,60.53429893,34.25094496,0
0,0,0,48.88634401,47.03164848,0
0,0,0,27.46153607,45.96543441,0
0,0,0,15.14803331,41.31143189,0
0,0,0,23.23922354,50.84054591,0
0,0,0,31.98312006,58.20321081,0
0,0,0,4.100341329,46.9946247,0
0,0,0,49.59435689,33.40917409,0
0,0,0,92.30353535,50.45871466,0
0,0,0,100.2206534,38.37741775,0
0,0,0,95.51546557,34.74106536,0
0,0,0,62.4707146,95.81595153,0
0,0,0,73.54301108,107.7439001,0
0,0,0,61.20995668,82.66241517,0
0,0,0,112.0906914,0,0
0,0,0,104.2630657,0,0
0,0,0,74.77404861,0,0
0,0,0,87.96212221,0,0
0,0,0,89.65574588,0,0
0,0,0,78.96064336,0,0
0,0,0,88.8396614,0,0
0,0,0,83.58081027,0,0
0,0,0,61.35687025,33.10727666,0
0,0,0,51.86440413,34.78749574,0
0,0,0,42.49107214,33.12463478,0
0,0,0,21.99100539,46.66628554,0
0,0,0,14.28846863,40.51216136,0
0,0,0,0,34.06688169,0
0,0,0,0,39.11821232,0
0,0,0,14.27993032,33.88983407,0
0,0,0,21.28130452,35.63574577,0
0,0,0,32.88265704,30.03084123,0
0,0,0,65.32266554,39.45320851,0
0,0,0,78.15054146,42.11142718,0
0,0,0,68.9157989,32.06499254,0
0,0,0,73.10754902,97.01360122,0
0,0,0,64.47499833,107.4108059,0
0,0,0,28.80797922,95.87979726,0
0,0,0,85.94826832,0,0
0,0,0,92.37305751,0,0
0,0,0,78.5302721,0,0
0,0,0,70.27110805,0,0
0,0,0,47.27949012,0,0
0,0,0,44.75266918,0,0
0,0,0,57.88685575,0,0
0,0,0,75.04505746,0,0
0,0,0,66.32123598,35.63877195,0
0,0,0,58.86784944,27.99619561,0
0,0,0,52.34434769,29.94552068,0
0,0,0,44.21434721,35.07974871,0
0,0,0,46.69568832,47.06200422,0
0,0,0,38.97536525,42.81085869,0
0,0,0,44.04262359,33.8818079,0
0,0,0,33.75209003,28.06231327,0
0,0,0,50.27566826,41.9466956,0
0,0,0,46.47872884,32.75205319,0
0,0,0,72.71310398,46.05797942,0
0,0,0,79.16571136,32.9978043,0
0,0,0,92.57287051,46.34425173,0
0,0,0,65.48142528,99.86003217,0
0,0,0,66.11594132,102.9487076,0
0,0,0,65.33459454,82.60394817,0
0,0,0,101.3944045,0,0
0,0,0,102.3590659,0,0
0,0,0,78.64672735,0,0
0,0,0,72.31718198,0,0
0,0,0,75.39425598,0,0
0,0,0,81.96739462,0,0
0,0,0,78.05721059,0,0
0,0,0,77.47461924,0,0
0,0,0,55.94542968,34.92505688,0
0,0,0,44.21840925,37.39004489,0
0,0,0,17.80702048,45.10525812,0
0,0,0,0,10.54065088,0
0,0,0,6.947935228,35.4956688,0
0,0,0,0,0,0
0,0,0,0,9.003944972,0
0,0,0,0,33.25692575,0
0,0,0,28.02701801,31.63740391,0
0,0,0,43.54614672,39.12960145,0
0,0,0,69.24144155,33.5314703,0
0,0,0,91.08207217,32.71961186,0
0,0,0,94.55323676,32.33066283,0
0,0,0,49.15178129,90.80059217,0
0,0,0,54.74668191,92.98159292,0
0,0,0,45.59908253,80.1368387,0
0,0,0,96.63851177,0,0
0,0,0,94.44304216,0,0
0,0,0,77.91608555,0,0
0,0,0,57.51444407,0,0
0,0,0,73.8604679,0,0
0,0,0,81.27955985,0,0
0,0,0,82.02695146,0,0
0,0,0,91.44106849,0,0
0,0,0,52.53372369,21.51407893,0
0,0,0,21.47057441,37.55576622,0
0,0,0,16.58948605,37.20968236,0
0,0,0,7.138004434,36.02449518,0
0,0,0,0,75.40650323,0
0,0,0,0,67.62036156,0
0,0,0,0,39.65193111,0
0,0,0,3.125995718,49.81407103,0
0,0,0,10.10416903,38.99139193,0
0,0,0,0,28.05351247,0
0,0,0,33.6682992,38.91734071,0
0,0,0,40.72410855,48.74037566,0
0,0,0,49.28973729,46.34474715,0
0,0,0,9.865464677,95.07387724,0
0,0,0,0,58.40228586,0
0,0,0,0,0.110234558,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,7.377697042,0,0
0,0,0,0,0,0
0,0,0,36.32575988,0,0
0,0,0,5.27909863,25.26808278,0
0,0,0,0,26.46932098,0
0,0,0,4.124629002,39.95322733,0
0,0,0,0,12.56871873,0
0,0,0,0,45.41358431,0
0,0,0,0,23.32678044,0
0,0,0,8.591505584,46.60910196,0
0,0,0,0,17.84518787,0
0,0,0,0,10.44741697,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,7.917994764,0
0,0,0,0,17.93735332,0
0,0,0,0,13.43848667,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,7.978113213,0
0,0,0,0,0.8012728776,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,35.03675614,0
0,0,0,0,47.22706163,0
0,0,0,0,66.53931318,0
0,0,0,0,89.16484881,0
0,0,0,0,90.60286461,0
0,0,0,0,80.33356913,0
0,0,0,0,44.12344923,0
0,0,0,4.917296851,41.29566124,0
0,0,0,29.28785878,49.52265814,0
0,0,0,0,48.89944334,0
0,0,0,0,0.2354254267,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,6.211410446,0
0,0,0,0,30.85300181,0
0,0,0,0,51.32825877,0
0,0,0,0,62.90507489,0
0,0,0,0,68.81575725,0
0,0,0,0,62.21495527,0
0,0,0,0,58.74267669,0
0,0,0,0,42.27673112,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,60.08476038,0
0,0,0,0,40.17598497,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,8.794287393,0
0,0,0,0,21.57872355,0
0,0,0,0,11.49768484,0
0,0,0,0,32.15431301,0
0,0,0,11.29591237,45.36753405,0
0,0,0,18.13883838,46.42268013,0
0,0,0,2.128189405,33.57799908,0
0,0,0,0,79.01033735,0
0,0,0,0,39.65293389,0
0,0,0,0,0,0
0,0,0,5.172897028,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,28.09875209,0,0
0,0,0,44.34137216,0,0
0,0,0,50.43587662,0,0
0,0,0,23.44491114,38.94757548,0
0,0,0,2.47004898,27.84227588,0
0,0,0,4.97613802,43.11395574,0
0,0,0,0.1285375008,48.87199467,0
0,0,0,11.01325756,62.76791273,0
0,0,0,0,35.82314779,0
0,0,0,0,46.58225201,0
0,0,0,0,46.39760701,0
0,0,0,0,71.2200623,0
0,0,0,5.756867104,83.0673705,0
0,0,0,46.93948692,70.40247455,0
0,0,0,46.65768734,35.40597816,0
0,0,0,55.32416154,32.31005206,0
0,0,0,40.29977918,104.5861501,0
0,0,0,5.251695442,106.745907,0
0,0,0,21.99508202,84.86051211,0
0,0,0,60.66236367,0,0
0,0,0,40.35260216,0,0
0,0,0,42.56847473,0,0
0,0,0,25.66342782,0,0
0,0,0,3.822347744,0,0
0,0,0,11.74258667,0,0
0,0,0,30.67029249,0,0
0,0,0,5.658959288,0,0
0,0,0,0,27.21898023,0
0,0,0,0,34.77961655,0
0,0,0,5.003726232,47.81304933,0
0,0,0,0,32.17180373,0
0,0,0,0,80.70889095,0
0,0,0,0,78.47809128,0
0,0,0,0,100.5315334,0
0,0,0,0,131.3913857,0
0,0,0,0.3235390791,123.3916606,0
0,0,0,36.24015958,109.0355978,0
0,0,0,60.61081162,94.70380786,0
0,0,0,97.38471798,31.13270582,0
0,0,0,105.1993105,47.55370671,0
0,0,0,76.80570363,92.56352538,0
0,0,0,71.10793636,91.6160462,0
0,0,0,59.80908132,98.18292335,0
0,0,0,119.8910819,0,0
0,0,0,0,0,0
0,0,0,16.55031083,0,0
0,0,0,30.83197075,0,0
0,0,0,8.633814486,0,0
0,0,0,11.25089349,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,19.63068256,0
0,0,0,0,39.46668607,0
0,0,0,0,56.60355933,0
0,0,0,0,57.24440447,0
0,0,0,0,27.33113642,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,21.00864743,0
0,0,0,0,32.36756761,0
0,0,0,0,0,0
0,0,0,0,16.96516984,0
0,0,0,0,22.050797,0
0,0,0,0,0,0
0,0,0,25.72995354,0,0
0,0,0,33.69758955,0,0
0,0,0,9.229412822,0,0
0,0,0,17.39113793,0,0
0,0,0,0,0,0
0,0,0,9.374109404,0,0
0,0,0,17.26727123,0,0
0,0,0,28.18370044,27.53021343,0
0,0,0,3.845884405,36.72884371,0
0,0,0,4.476347194,35.85100244,0
0,0,0,0,25.37848387,0
0,0,0,7.952265963,42.31096963,0
0,0,0,12.87905633,34.77273483,0
0,0,0,5.893036873,39.03927543,0
0,0,0,15.29021515,26.20204433,0
0,0,0,28.93582876,40.2798461,0
0,0,0,50.44174321,28.7145229,0
0,0,0,54.66565184,33.97146268,0
0,0,0,67.00121742,38.91559756,0
0,0,0,89.26306618,28.75633403,0
0,0,0,57.39520237,78.49818522,0
0,0,0,48.72126345,81.58568672,0
0,0,0,18.93069353,85.73211879,0
0,0,0,70.23132082,0,0
0,0,0,89.17362137,0,0
0,0,0,81.91121117,0,0
0,0,0,78.1890208,0,0
0,0,0,58.11966067,0,0
0,0,0,48.24958984,0,0
0,0,0,7.586856398,0,0
0,0,0,66.80500557,0,0
0,0,0,0,25.58302639,0
0,0,0,0,3.856972539,0
0,0,0,24.15198473,42.69357594,0
0,0,0,0,15.39183898,0
0,0,0,0,30.56034868,0
0,0,0,0,0,0
0,0,0,0,26.75338466,0
0,0,0,11.75178631,29.44552515,0
0,0,0,15.84819144,34.6944345,0
0,0,0,43.97088934,37.03840643,0
0,0,0,56.86875324,33.41018526,0
0,0,0,84.56624461,41.67086366,0
0,0,0,79.89297032,44.05709731,0
0,0,0,58.2954725,99.67386671,0
0,0,0,66.02643208,84.3380178,0
0,0,0,65.06371717,74.78707399,0
0,0,0,102.0505743,0,0
0,0,0,94.16632377,0,0
0,0,0,86.44835278,0,0
0,0,0,72.75887372,0,0
0,0,0,71.13484589,0,0
0,0,0,80.07566975,0,0
0,0,0,72.8451928,0,0
0,0,0,82.01334743,0,0
0,0,0,42.55294232,24.4221054,0
0,0,0,36.25903101,29.56453788,0
0,0,0,36.39931681,33.16038993,0
0,0,0,19.02724923,42.53313867,0
0,0,0,13.55866503,35.34666269,0
0,0,0,17.68898761,45.1512399,0
0,0,0,0,25.24858302,0
0,0,0,11.61111225,36.79130841,0
0,0,0,33.6946063,45.68865681,0
0,0,0,46.49897638,33.30404164,0
0,0,0,65.94371405,39.6592347,0
0,0,0,83.29018836,38.43130727,0
0,0,0,92.70226852,30.095996,0
